Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.64446825,-0.05348565,61.53951106,-16.18643485,-1.41689432,100.81676813,-1.21907830,-30.00006700,29.69642000,12.17179800,0.63136953,-7.53709270,17.93323300,-72.73152000,-41.95739000,4.83323600,5.51106000,15.00003300,1.08672490,24.54197100,6.50726560,4.06223000,18.66695200,-35.43501700,65.79482000,-4.12882700,1.66145700,9.83113400,45.76074200,-45.08310700,34.16351700,-27.46330300,19.98063700,-30.33074800,-8.73520100
1,0.63857967,-0.02576088,61.54367141,-16.19444845,-1.35141251,100.93316451,-1.25941820,-30.00006700,29.69336100,12.13762000,0.66747430,-7.54345850,17.96230000,-72.68835400,-41.93835000,4.82469400,5.49517150,15.00003300,1.07770510,24.60202800,6.48094030,4.08686300,18.67343100,-35.40424700,65.62250500,-4.31576540,1.66580950,9.81111200,45.88646000,-45.29315000,34.28441200,-27.51038700,20.09487000,-30.11517700,-9.01627350
2,0.63121140,0.00394947,61.53469742,-16.22450894,-1.33055440,101.04428774,-1.28546560,-30.00006700,29.62450200,12.11158000,0.68653464,-7.56268100,18.00849500,-72.64414000,-41.93736600,4.83182700,5.48460670,15.00003300,1.08577880,24.64162000,6.46491430,4.10285800,18.68166700,-35.37438200,65.49301000,-4.42152500,1.65904940,9.72109000,46.03295000,-45.44215000,34.37020500,-27.51361300,20.27554100,-29.93329200,-9.15029900
3,0.62363052,0.03521674,61.52418345,-16.25259533,-1.33862841,101.14363625,-1.29634630,-30.00006700,29.55025900,12.09972800,0.69934380,-7.58279280,18.06899500,-72.61347000,-41.95816000,4.85215140,5.47021000,15.00003300,1.09065070,24.66057000,6.45962520,4.12886300,18.69143000,-35.33667000,65.38391000,-4.48198900,1.64410380,9.62042400,46.18398000,-45.55828500,34.42154300,-27.51378000,20.38757700,-29.75051900,-9.20227400
4,0.61678046,0.06773841,61.52217793,-16.25907526,-1.35923228,101.22272402,-1.29619160,-30.00006700,29.51230000,12.10738500,0.71018770,-7.59552570,18.15661000,-72.60118000,-42.02079800,4.86449150,5.45756200,15.00003300,1.10662260,24.65476400,6.45074000,4.15382700,18.69767000,-35.30427600,65.30414000,-4.53126300,1.62280370,9.55777550,46.30950500,-45.60855000,34.44898200,-27.50095600,20.38095300,-29.52533500,-9.21481800
5,0.61052042,0.10152528,61.53490716,-16.22911740,-1.35595804,101.24585396,-1.32709880,-30.00006700,29.49180600,12.16147700,0.67498260,-7.60019870,18.19128800,-72.61319000,-42.07420300,4.88854650,5.44884440,15.00003300,1.18417820,24.64336600,6.42386900,4.16093540,18.69922400,-35.27770000,65.26775000,-4.63336200,1.59246900,9.57023600,46.42770000,-45.62050000,34.46721300,-27.51640700,20.69365500,-29.14738700,-9.21400300
6,0.60562396,0.13615523,61.53867372,-16.22480364,-1.29819455,101.27677942,-1.36168020,-30.00006700,29.45895200,12.17142100,0.61761767,-7.61459730,18.24252900,-72.60971000,-42.17846700,4.89910170,5.40616040,15.00003300,1.08693130,24.60291000,6.41126350,4.23463100,18.71228800,-35.21327200,65.25105000,-4.72697930,1.55981790,9.59015100,46.53186000,-45.66316600,34.41356000,-27.55624800,21.50400000,-28.64243500,-8.84470500
7,0.60126752,0.17002875,61.53924295,-16.22710480,-1.26497844,101.32926221,-1.37570480,-30.00006700,29.43569600,12.16913800,0.58022840,-7.61275000,18.32795500,-72.60079000,-42.29268000,4.89885470,5.37292150,15.00003300,1.02700290,24.60072000,6.42710730,4.32110300,18.74689500,-35.16031300,65.13621500,-4.75442550,1.54209260,9.58196600,46.72833000,-45.74055500,34.29436500,-27.67511600,22.10135500,-28.26514200,-8.53320500
8,0.59767783,0.20275626,61.53962443,-16.22788206,-1.26129266,101.40089043,-1.37590290,-30.00006700,29.42809700,12.16900300,0.57086885,-7.59295200,18.43373500,-72.59772500,-42.41013000,4.90398400,5.34798600,15.00003300,1.02115510,24.60849400,6.42681930,4.36235570,18.77513700,-35.14223500,65.04774000,-4.74473400,1.53036030,9.54761000,46.85878400,-45.80479400,34.30096400,-27.70311500,22.34920300,-28.08404400,-8.45240500
9,0.59519726,0.23426095,61.54303490,-16.22640443,-1.23969412,101.46909677,-1.37957780,-30.00006700,29.43108200,12.16517400,0.57468060,-7.57814400,18.56381200,-72.60409000,-42.59510800,4.90622140,5.31086300,15.00003300,0.99283700,24.59849200,6.42942330,4.38791940,18.78733800,-35.13509400,65.00548600,-4.73814400,1.53426410,9.50840900,46.95969400,-45.82700300,34.30312000,-27.69003300,22.61469800,-27.90220500,-8.44000100
