Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,1.781241,-13.284475,78.931397,1.729902,-11.149151,101.867045,4.800733,16.869892,18.957224,5.901249,1.391566,-11.679177,16.569769,-25.416277,-37.341809,4.726993,-0.135260,15.000035,0.280935,4.760142,6.840189,4.405699,20.374214,-35.371986,65.241898,-4.163845,1.669433,9.614002,44.206538,-43.167545,35.768878,-26.074377,19.649561,-30.314796,-8.800110
1,1.792048,-13.241456,78.928478,1.721055,-11.117646,101.991965,4.769751,16.872792,18.925598,5.899154,1.369263,-11.666979,16.613378,-25.411296,-37.436717,4.739044,-0.190075,15.000035,0.252111,4.760429,6.829132,4.468856,20.412944,-35.301752,65.105673,-4.221945,1.662226,9.548190,44.442352,-43.319371,35.788648,-26.148883,20.162521,-29.931615,-8.698367
2,1.797818,-13.198073,78.925497,1.712279,-11.086123,102.116867,4.738770,16.875693,18.893973,5.897059,1.346959,-11.654782,16.656987,-25.406315,-37.531625,4.751096,-0.244889,15.000035,0.223287,4.760717,6.818075,4.532012,20.451675,-35.231517,64.969448,-4.280046,1.655019,9.482378,44.678166,-43.471198,35.808419,-26.223389,20.675482,-29.548434,-8.596623
3,1.803481,-13.154655,78.922454,1.703574,-11.054581,102.241750,4.707788,16.878593,18.862347,5.894964,1.324656,-11.642584,16.700597,-25.401335,-37.626533,4.763147,-0.299704,15.000035,0.194463,4.761004,6.807018,4.595169,20.490405,-35.161283,64.833222,-4.338146,1.647812,9.416567,44.913980,-43.623024,35.828189,-26.297896,21.188442,-29.165252,-8.494880
4,1.809035,-13.111203,78.919349,1.694940,-11.023020,102.366615,4.676807,16.881493,18.830722,5.892869,1.302352,-11.630387,16.744206,-25.396354,-37.721441,4.775198,-0.354519,15.000035,0.165639,4.761291,6.795961,4.658325,20.529136,-35.091049,64.696997,-4.396246,1.640605,9.350755,45.149794,-43.774851,35.847960,-26.372402,21.701403,-28.782071,-8.393136
5,1.814481,-13.067719,78.916183,1.686377,-10.991441,102.491462,4.645825,16.884394,18.799096,5.890775,1.280049,-11.618189,16.787815,-25.391373,-37.816349,4.787250,-0.409333,15.000035,0.136816,4.761579,6.784903,4.721482,20.567866,-35.020814,64.560772,-4.454347,1.633398,9.284943,45.385607,-43.926677,35.867730,-26.446908,22.214363,-28.398890,-8.291393
6,1.819819,-13.024200,78.912953,1.677884,-10.959844,102.616291,4.614844,16.887294,18.767471,5.888680,1.257745,-11.605992,16.831424,-25.386392,-37.911257,4.799301,-0.464148,15.000035,0.107992,4.761866,6.773846,4.784638,20.606597,-34.950580,64.424547,-4.512447,1.626191,9.219131,45.621421,-44.078504,35.887501,-26.521414,22.727324,-28.015709,-8.189649
7,1.825049,-12.980648,78.909662,1.669463,-10.928228,102.741102,4.583862,16.890194,18.735845,5.886585,1.235442,-11.593794,16.875034,-25.381412,-38.006165,4.811352,-0.518963,15.000035,0.079168,4.762153,6.762789,4.847795,20.645327,-34.880346,64.288321,-4.570547,1.618984,9.153320,45.857235,-44.230330,35.907271,-26.595921,23.240284,-27.632527,-8.087906
8,1.830170,-12.937065,78.906309,1.661113,-10.896595,102.865894,4.552881,16.893095,18.704220,5.884490,1.213138,-11.581597,16.918643,-25.376431,-38.101073,4.823404,-0.573777,15.000035,0.050344,4.762441,6.751732,4.910951,20.684058,-34.810111,64.152096,-4.628648,1.611777,9.087508,46.093049,-44.382157,35.927042,-26.670427,23.753245,-27.249346,-7.986162
9,1.837205,-12.893429,78.902894,1.652835,-10.864944,102.990669,4.521899,16.895995,18.672594,5.882395,1.190835,-11.569399,16.962252,-25.371450,-38.195981,4.835455,-0.628592,15.000035,0.021520,4.762728,6.740675,4.974108,20.722788,-34.739877,64.015871,-4.686748,1.604570,9.021696,46.328863,-44.533983,35.946812,-26.744933,24.266205,-26.866165,-7.884419
