Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,1.781241,-13.284475,78.931397,1.729902,-11.149151,101.867045,4.800733,16.869892,18.957224,5.901249,1.391566,-11.679177,16.569769,-25.416277,-37.341809,4.726993,-0.135260,15.000035,0.280935,4.760142,6.840189,4.405699,20.374214,-35.371986,65.241898,-4.163845,1.669433,9.614002,44.206538,-43.167545,35.768878,-26.074377,19.649561,-30.314796,-8.800110
1,1.788618,-13.257641,78.929579,1.724366,-11.129468,101.945099,4.781375,16.871704,18.937463,5.899940,1.377630,-11.671555,16.597017,-25.413165,-37.401109,4.734523,-0.169509,15.000035,0.262925,4.760322,6.833280,4.445160,20.398413,-35.328102,65.156782,-4.200147,1.664930,9.572881,44.353879,-43.262409,35.781231,-26.120930,19.970068,-30.075377,-8.736539
2,1.793495,-13.230628,78.927738,1.718857,-11.109778,102.023147,4.762017,16.873516,18.917703,5.898631,1.363695,-11.663934,16.624265,-25.410053,-37.460410,4.742053,-0.203759,15.000035,0.244915,4.760501,6.826371,4.484622,20.422613,-35.284218,65.071666,-4.236450,1.660427,9.531761,44.501220,-43.357273,35.793584,-26.167483,20.290576,-29.835958,-8.672968
3,1.797097,-13.203520,78.925873,1.713377,-11.090082,102.101188,4.742660,16.875329,18.897943,5.897322,1.349759,-11.656313,16.651512,-25.406940,-37.519710,4.749583,-0.238008,15.000035,0.226906,4.760681,6.819463,4.524083,20.446813,-35.240334,64.986550,-4.272752,1.655924,9.490640,44.648562,-43.452138,35.805937,-26.214035,20.611084,-29.596539,-8.609396
4,1.800658,-13.176399,78.923985,1.707923,-11.070377,102.179221,4.723301,16.877141,18.878183,5.896014,1.335823,-11.648692,16.678761,-25.403829,-37.579011,4.757112,-0.272257,15.000035,0.208896,4.760860,6.812554,4.563544,20.471012,-35.196451,64.901433,-4.309054,1.651421,9.449520,44.795903,-43.547001,35.818290,-26.260589,20.931592,-29.357119,-8.545824
5,1.804173,-13.149264,78.922071,1.702499,-11.050665,102.257247,4.703943,16.878953,18.858423,5.894704,1.321888,-11.641070,16.706009,-25.400717,-37.638311,4.764643,-0.306506,15.000035,0.190886,4.761040,6.805646,4.603007,20.495212,-35.152567,64.816317,-4.345356,1.646918,9.408400,44.943244,-43.641866,35.830643,-26.307142,21.252100,-29.117700,-8.482254
6,1.807647,-13.122116,78.920132,1.697101,-11.030946,102.335265,4.684586,16.880765,18.838663,5.893395,1.307952,-11.633450,16.733256,-25.397604,-37.697611,4.772172,-0.340756,15.000035,0.172876,4.761219,6.798737,4.642468,20.519412,-35.108684,64.731201,-4.381658,1.642415,9.367279,45.090585,-43.736730,35.842996,-26.353695,21.572608,-28.878281,-8.418682
7,1.811081,-13.094954,78.918171,1.691731,-11.011220,102.413277,4.665228,16.882577,18.818902,5.892086,1.294016,-11.625828,16.760505,-25.394493,-37.756912,4.779702,-0.375005,15.000035,0.154866,4.761399,6.791828,4.681929,20.543611,-35.064799,64.646084,-4.417960,1.637911,9.326159,45.237926,-43.831594,35.855349,-26.400248,21.893115,-28.638862,-8.355111
8,1.814473,-13.067782,78.916188,1.686389,-10.991487,102.491282,4.645870,16.884390,18.799142,5.890778,1.280081,-11.618207,16.787752,-25.391380,-37.816212,4.787233,-0.409254,15.000035,0.136858,4.761579,6.784919,4.721391,20.567810,-35.020915,64.560969,-4.454263,1.633408,9.285038,45.385267,-43.926458,35.867701,-26.446800,22.213623,-28.399443,-8.291540
9,1.817818,-13.040593,78.914175,1.681075,-10.971746,102.569280,4.626512,16.886202,18.779381,5.889469,1.266145,-11.610585,16.815000,-25.388268,-37.875512,4.794762,-0.443504,15.000035,0.118848,4.761758,6.778011,4.760852,20.592010,-34.977032,64.475852,-4.490565,1.628906,9.243917,45.532608,-44.021322,35.880054,-26.493353,22.534131,-28.160024,-8.227968
