frame,x0,y0,x1,y1,area,motion,blur
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.974000000000000000e+03,3.899228395061728469e-01,3.741975979916838924e+02
1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.955000000000000000e+03,3.085262345679012363e-01,3.750264148014189232e+02
1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.170000000000000000e+02,2.490000000000000000e+02,3.025000000000000000e+03,3.283024691358024660e-01,3.742736609032064052e+02
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.904000000000000000e+03,3.844521604938271331e-01,3.758119635335696103e+02
1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.944000000000000000e+03,4.050925925925926152e-01,3.748773401346497849e+02
1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.889000000000000000e+03,3.257947530864197527e-01,3.740535973836281300e+02
1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.170000000000000000e+02,2.490000000000000000e+02,2.938000000000000000e+03,3.183101851851851682e-01,3.731029016155478075e+02
1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.170000000000000000e+02,2.490000000000000000e+02,2.958000000000000000e+03,3.675617283950617376e-01,3.741984276167886492e+02
1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.170000000000000000e+02,2.480000000000000000e+02,2.944000000000000000e+03,4.012577160493827066e-01,3.727773136028711747e+02
1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.170000000000000000e+02,2.530000000000000000e+02,2.968000000000000000e+03,3.356172839506172956e-01,3.736402352189429052e+02
2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.170000000000000000e+02,2.530000000000000000e+02,2.982000000000000000e+03,3.300308641975308599e-01,3.724458326436518973e+02
2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.530000000000000000e+02,3.044000000000000000e+03,3.855941358024691512e-01,3.734554851608343711e+02
2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.480000000000000000e+02,3.012000000000000000e+03,3.895216049382715928e-01,3.721882682610787469e+02
2.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.480000000000000000e+02,3.014000000000000000e+03,3.301697530864197705e-01,3.723545588857810458e+02
2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.949000000000000000e+03,3.220910493827160437e-01,3.712270104547110350e+02
2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.530000000000000000e+02,3.008000000000000000e+03,3.669521604938271730e-01,3.726352284977042473e+02
2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.530000000000000000e+02,2.977000000000000000e+03,4.440509259259259323e-01,3.714647415737287588e+02
2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.969000000000000000e+03,3.330632716049382602e-01,3.722194189380787179e+02
2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.993000000000000000e+03,3.382098765432098864e-01,3.721994547036941867e+02
2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.905000000000000000e+03,4.018749999999999822e-01,3.718107393856096223e+02
3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.530000000000000000e+02,2.836000000000000000e+03,3.766203703703703831e-01,3.711140207283093559e+02
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.530000000000000000e+02,2.801000000000000000e+03,3.296296296296296058e-01,3.714548769430631978e+02
3.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.782000000000000000e+03,3.424382716049382824e-01,3.705113089962824802e+02
3.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.710000000000000000e+03,3.980246913580247070e-01,3.700645431048525325e+02
3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.662000000000000000e+03,4.071141975308641969e-01,3.668915203472698181e+02
3.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.585000000000000000e+03,3.474768518518518423e-01,3.653962520785107699e+02
3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.610000000000000000e+03,3.358179012345678949e-01,3.643921482504929372e+02
3.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.587000000000000000e+03,3.823996913580247070e-01,3.647211792978871472e+02
3.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.623000000000000000e+03,3.964506172839505904e-01,3.630868040051415733e+02
3.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.597000000000000000e+03,3.304166666666666918e-01,3.635128189012250459e+02
4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.533000000000000000e+03,3.229475308641975295e-01,3.636480949921887031e+02
4.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.583000000000000000e+03,3.725231481481481310e-01,3.648335114690500518e+02
4.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.727000000000000000e+03,4.024228395061728580e-01,3.634688363168128831e+02
4.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.779000000000000000e+03,3.207021604938271597e-01,3.634982320744146591e+02
4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.808000000000000000e+03,3.312422839506172778e-01,3.622729965096784213e+02
4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.771000000000000000e+03,4.057870370370370572e-01,3.641261892227152543e+02
4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.777000000000000000e+03,4.259336419753086411e-01,3.627668013031550345e+02
4.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.756000000000000000e+03,3.447685185185185297e-01,3.624842861924988142e+02
4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.745000000000000000e+03,3.673765432098765604e-01,3.639951865140008067e+02
4.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.730000000000000000e+03,4.364891975308641814e-01,3.669155359910241714e+02
5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.802000000000000000e+03,4.327700617283950502e-01,3.676190350115740557e+02
5.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.789000000000000000e+03,3.875925925925925997e-01,3.692253175925926030e+02
5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.160000000000000000e+02,2.490000000000000000e+02,2.770000000000000000e+03,3.553703703703703920e-01,3.703928844473379627e+02
5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,2.774000000000000000e+03,4.082407407407407374e-01,3.727104810308427432e+02
5.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,2.789000000000000000e+03,4.547685185185185164e-01,3.724787282747961399e+02
5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,2.796000000000000000e+03,3.971450617283950879e-01,3.731607093599965879e+02
5.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,2.890000000000000000e+03,4.194521604938271642e-01,3.743601417094740214e+02
5.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,2.929000000000000000e+03,4.650462962962962910e-01,3.766903873194230528e+02
5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,2.973000000000000000e+03,4.758256172839506193e-01,3.760741689314105543e+02
5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,3.000000000000000000e+03,3.649537037037037246e-01,3.768052155328360868e+02
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,3.044000000000000000e+03,3.653317901234567899e-01,3.768106611330208580e+02
6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,3.009000000000000000e+03,4.113271604938271708e-01,3.768872514655135433e+02
6.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,2.988000000000000000e+03,4.477546296296296413e-01,3.739805895916686040e+02
6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,3.012000000000000000e+03,4.067206790123456539e-01,3.727121180153083060e+02
6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,2.973000000000000000e+03,3.800694444444444597e-01,3.711022486234354005e+02
6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.964000000000000000e+03,4.100771604938271420e-01,3.730619403048672780e+02
6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.957000000000000000e+03,4.215817901234568121e-01,3.733512321730085546e+02
6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+02,2.490000000000000000e+02,2.951000000000000000e+03,3.490663580246913811e-01,3.730982701374003909e+02
6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.140000000000000000e+02,2.490000000000000000e+02,2.990000000000000000e+03,3.354783950617283850e-01,3.719401435656125727e+02
6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.580000000000000000e+02,2.490000000000000000e+02,2.948000000000000000e+03,4.192283950617283761e-01,3.732598144075193431e+02
7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.580000000000000000e+02,2.490000000000000000e+02,2.930000000000000000e+03,4.036033950617283761e-01,3.713994746008016250e+02
7.100000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.580000000000000000e+02,2.490000000000000000e+02,2.853000000000000000e+03,3.324228395061728514e-01,3.729309657900377601e+02
7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.580000000000000000e+02,2.490000000000000000e+02,2.866000000000000000e+03,3.121990740740741010e-01,3.733671694937414713e+02
7.300000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.580000000000000000e+02,2.480000000000000000e+02,2.853000000000000000e+03,3.774228395061728358e-01,3.749874756134735776e+02
7.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.580000000000000000e+02,2.480000000000000000e+02,2.845000000000000000e+03,3.876929012345678993e-01,3.740991945578037416e+02
7.500000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.480000000000000000e+02,2.891000000000000000e+03,2.895601851851851705e-01,3.750447628019738318e+02
7.600000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.480000000000000000e+02,2.910000000000000000e+03,3.064043209876542995e-01,3.753448487296501526e+02
7.700000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.480000000000000000e+02,2.900000000000000000e+03,3.522453703703703476e-01,3.766025561535494148e+02
7.800000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.866000000000000000e+03,3.641203703703703720e-01,3.757604625556675160e+02
7.900000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.972000000000000000e+03,2.807175925925926019e-01,3.754158613325308238e+02
8.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.920000000000000000e+03,2.583796296296296258e-01,3.749912589886616843e+02
8.100000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.938000000000000000e+03,3.244135802469135799e-01,3.762853897805212569e+02
8.200000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.530000000000000000e+02,2.915000000000000000e+03,3.706558641975308821e-01,3.750459138279225613e+02
8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.610000000000000000e+02,2.530000000000000000e+02,2.950000000000000000e+03,2.249537037037037113e-01,3.756003091248833243e+02
8.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.530000000000000000e+02,2.937000000000000000e+03,2.250308641975308777e-01,3.752313511574074028e+02
8.500000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.530000000000000000e+02,2.935000000000000000e+03,3.228163580246913855e-01,3.760126201173958407e+02
8.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.970000000000000000e+03,2.745910493827160570e-01,3.754956258487654281e+02
8.700000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.929000000000000000e+03,2.364969135802469091e-01,3.766283104471498291e+02
8.800000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.530000000000000000e+02,2.920000000000000000e+03,2.370679012345678904e-01,3.765581618054960131e+02
8.900000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.530000000000000000e+02,2.883000000000000000e+03,2.707484567901234374e-01,3.788835795390732528e+02
9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.950000000000000000e+03,2.852160493827160526e-01,3.775780939526653697e+02
9.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.878000000000000000e+03,2.815586419753086656e-01,3.778884019945035107e+02
9.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.560000000000000000e+02,2.530000000000000000e+02,2.946000000000000000e+03,2.600848765432098864e-01,3.765479903206447148e+02
9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.877000000000000000e+03,2.966049382716049454e-01,3.784593706103656814e+02
9.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.560000000000000000e+02,2.480000000000000000e+02,2.880000000000000000e+03,2.858333333333333282e-01,3.765124360844383773e+02
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.867000000000000000e+03,2.520601851851851927e-01,3.775107753414470722e+02
9.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.903000000000000000e+03,2.475540123456790031e-01,3.768858113244932611e+02
9.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.560000000000000000e+02,2.530000000000000000e+02,2.882000000000000000e+03,2.896913580246913700e-01,3.773964464777068315e+02
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.817000000000000000e+03,2.941126543209876543e-01,3.763346777119889452e+02
9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.775000000000000000e+03,2.412422839506172811e-01,3.774928711462024467e+02
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+02,2.480000000000000000e+02,2.770000000000000000e+03,2.329398148148148218e-01,3.763062223245670452e+02
1.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.840000000000000000e+03,2.749614197530864113e-01,3.774972870012550175e+02
1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.480000000000000000e+02,2.753000000000000000e+03,2.694135802469135865e-01,3.767791204103199902e+02
1.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.480000000000000000e+02,2.756000000000000000e+03,2.309413580246913456e-01,3.775259016915771326e+02
1.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.480000000000000000e+02,2.749000000000000000e+03,2.258333333333333304e-01,3.764579558032311866e+02
1.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.740000000000000000e+03,2.679552469135802473e-01,3.780079675773509962e+02
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.799000000000000000e+03,2.799537037037037046e-01,3.762471247561347241e+02
1.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.480000000000000000e+02,2.754000000000000000e+03,2.356558641975308732e-01,3.778934552447702231e+02
1.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.770000000000000000e+03,2.442978395061728425e-01,3.752085247527410843e+02
1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.821000000000000000e+03,2.816435185185185430e-01,3.763342722441319097e+02
1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.841000000000000000e+03,3.183796296296296235e-01,3.749909947654106759e+02
1.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.791000000000000000e+03,2.412191358024691479e-01,3.759782209876543106e+02
1.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.180000000000000000e+02,2.530000000000000000e+02,2.811000000000000000e+03,2.575694444444444620e-01,3.751082299853656536e+02
1.130000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.600000000000000000e+02,2.530000000000000000e+02,2.808000000000000000e+03,2.741820987654320918e-01,3.764208199716483705e+02
1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.836000000000000000e+03,2.994212962962962687e-01,3.748485112118484608e+02
1.150000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.830000000000000000e+03,2.528549382716049343e-01,3.755589601074888151e+02
1.160000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,4.150000000000000000e+02,2.530000000000000000e+02,2.806000000000000000e+03,2.582253086419752930e-01,3.747305398657193791e+02
1.170000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.600000000000000000e+02,2.530000000000000000e+02,2.758000000000000000e+03,3.024845679012345689e-01,3.759461990783012197e+02
1.180000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.600000000000000000e+02,2.530000000000000000e+02,2.781000000000000000e+03,2.991203703703703698e-01,3.749360859565519490e+02
1.190000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.600000000000000000e+02,2.480000000000000000e+02,2.761000000000000000e+03,2.594907407407407440e-01,3.763273171676740390e+02
1.200000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.777000000000000000e+03,2.314737654320987714e-01,3.760087172067305801e+02
1.210000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.773000000000000000e+03,2.853780864197530964e-01,3.761529373418686077e+02
1.220000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.769000000000000000e+03,2.983796296296296058e-01,3.760404755300616557e+02
1.230000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.560000000000000000e+02,2.480000000000000000e+02,2.841000000000000000e+03,2.552623456790123480e-01,3.762071462733744056e+02
1.240000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.831000000000000000e+03,2.684104938271604790e-01,3.761648280077708364e+02
1.250000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.809000000000000000e+03,3.051620370370370372e-01,3.783590107247727587e+02
1.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.856000000000000000e+03,3.088117283950617131e-01,3.777865278177274035e+02
1.270000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.889000000000000000e+03,2.585185185185185364e-01,3.785152388650739113e+02
1.280000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.933000000000000000e+03,2.357330246913580118e-01,3.769502219135802079e+02
1.290000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.854000000000000000e+03,2.900848765432098575e-01,3.787684160484301401e+02
1.300000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.869000000000000000e+03,2.969521604938271664e-01,3.783301807267851586e+02
1.310000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.932000000000000000e+03,2.756018518518518756e-01,3.783379871053860484e+02
1.320000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.912000000000000000e+03,2.705478395061728381e-01,3.775678934842248964e+02
1.330000000000000000e+02,4.700000000000000000e+01,6.000000000000000000e+00,4.150000000000000000e+02,2.490000000000000000e+02,2.911000000000000000e+03,2.934182098765432123e-01,3.787796753685961448e+02
1.340000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.921000000000000000e+03,3.203703703703703609e-01,3.772874991411727024e+02
1.350000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.928000000000000000e+03,2.469753086419753108e-01,3.783647472276996950e+02
1.360000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.907000000000000000e+03,2.818904320987654089e-01,3.779865580846455373e+02
1.370000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,2.610000000000000000e+02,2.490000000000000000e+02,2.938000000000000000e+03,2.976466049382716084e-01,3.787034989468426147e+02
1.380000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+02,2.480000000000000000e+02,2.934000000000000000e+03,3.641280864197530831e-01,3.768503845905254366e+02
1.390000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.949000000000000000e+03,2.535416666666666652e-01,3.773965810136959931e+02
1.400000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.888000000000000000e+03,2.599922839506172978e-01,3.763386258535283559e+02
1.410000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.913000000000000000e+03,3.371913580246913567e-01,3.764882361215896935e+02
1.420000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.878000000000000000e+03,3.158796296296296213e-01,3.762045111739230947e+02
1.430000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.857000000000000000e+03,3.221527777777777879e-01,3.758807454265736965e+02
1.440000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.610000000000000000e+02,2.480000000000000000e+02,2.838000000000000000e+03,3.050308641975308377e-01,3.744777649814600409e+02
